date,time,symbol,open,high,low,close,volume
"=""26-03-24""",14:13:00,FINNIFTY,20744.1,20746.6,20741.8,20746.6,0.0
"=""26-03-24""",14:14:00,FINNIFTY,20745.85,20747.2,20741.75,20742.95,0.0
"=""26-03-24""",14:15:00,FINNIFTY,20743.7,20746.15,20732.85,20735.2,0.0
"=""26-03-24""",14:16:00,FINNIFTY,20734.15,20735.55,20729.2,20730.7,0.0
"=""26-03-24""",14:17:00,FINNIFTY,20729.65,20732.45,20726.85,20731.4,0.0
"=""26-03-24""",14:18:00,FINNIFTY,20731.85,20736.55,20728.15,20735.35,0.0
"=""26-03-24""",14:19:00,FINNIFTY,20737.5,20740.15,20731.25,20738.05,0.0
"=""26-03-24""",14:20:00,FINNIFTY,20739.35,20744.7,20736.45,20741.9,0.0
"=""26-03-24""",14:21:00,FINNIFTY,20741.55,20749.9,20740.05,20746.25,0.0
"=""26-03-24""",14:22:00,FINNIFTY,20743.8,20749.1,20741.45,20747.55,0.0
"=""26-03-24""",14:23:00,FINNIFTY,20747.75,20749.25,20742.6,20745.45,0.0
"=""26-03-24""",14:24:00,FINNIFTY,20746.2,20747.75,20739.7,20742.75,0.0
"=""26-03-24""",14:25:00,FINNIFTY,20741.85,20741.85,20735.4,20735.4,0.0
"=""26-03-24""",14:26:00,FINNIFTY,20736.55,20744.65,20734.3,20741.45,0.0
"=""26-03-24""",14:27:00,FINNIFTY,20743.0,20746.7,20740.4,20741.6,0.0
"=""26-03-24""",14:28:00,FINNIFTY,20741.85,20748.7,20740.2,20742.85,0.0
"=""26-03-24""",14:29:00,FINNIFTY,20743.45,20745.95,20739.9,20741.7,0.0
"=""26-03-24""",14:30:00,FINNIFTY,20742.75,20747.25,20741.7,20743.55,0.0
"=""26-03-24""",14:31:00,FINNIFTY,20742.7,20747.05,20738.7,20741.25,0.0
"=""26-03-24""",14:32:00,FINNIFTY,20740.3,20740.8,20734.4,20736.85,0.0
"=""26-03-24""",14:33:00,FINNIFTY,20736.2,20738.85,20719.15,20721.75,0.0
"=""26-03-24""",14:34:00,FINNIFTY,20720.15,20736.5,20716.85,20729.5,0.0
"=""26-03-24""",14:35:00,FINNIFTY,20731.45,20734.4,20715.35,20717.3,0.0
"=""26-03-24""",14:36:00,FINNIFTY,20718.25,20719.7,20706.95,20711.2,0.0
"=""26-03-24""",14:37:00,FINNIFTY,20710.8,20710.8,20697.4,20707.4,0.0
"=""26-03-24""",14:38:00,FINNIFTY,20705.9,20710.55,20700.6,20707.7,0.0
"=""26-03-24""",14:39:00,FINNIFTY,20707.05,20711.25,20692.65,20692.65,0.0
"=""26-03-24""",14:40:00,FINNIFTY,20692.75,20697.9,20690.2,20690.6,0.0
"=""26-03-24""",14:41:00,FINNIFTY,20691.75,20702.2,20690.35,20702.2,0.0
"=""26-03-24""",14:42:00,FINNIFTY,20699.15,20701.1,20686.5,20691.85,0.0
"=""26-03-24""",14:43:00,FINNIFTY,20691.65,20699.15,20689.55,20695.8,0.0
"=""26-03-24""",14:44:00,FINNIFTY,20698.2,20699.8,20693.95,20698.15,0.0
"=""26-03-24""",14:45:00,FINNIFTY,20699.05,20701.4,20695.05,20697.95,0.0
"=""26-03-24""",14:46:00,FINNIFTY,20700.0,20709.25,20696.8,20703.0,0.0
"=""26-03-24""",14:47:00,FINNIFTY,20702.35,20705.5,20691.25,20694.3,0.0
"=""26-03-24""",14:48:00,FINNIFTY,20694.9,20696.0,20689.95,20692.95,0.0
"=""26-03-24""",14:49:00,FINNIFTY,20693.0,20698.1,20691.95,20696.2,0.0
"=""26-03-24""",14:50:00,FINNIFTY,20697.0,20697.05,20691.65,20696.0,0.0
"=""26-03-24""",14:51:00,FINNIFTY,20696.3,20701.65,20695.15,20699.5,0.0
"=""26-03-24""",14:52:00,FINNIFTY,20698.0,20699.5,20693.0,20695.25,0.0
"=""26-03-24""",14:53:00,FINNIFTY,20695.35,20701.8,20693.6,20701.15,0.0
"=""26-03-24""",14:54:00,FINNIFTY,20701.6,20702.0,20696.45,20697.75,0.0
"=""26-03-24""",14:55:00,FINNIFTY,20698.35,20698.9,20694.05,20695.65,0.0
"=""26-03-24""",14:56:00,FINNIFTY,20696.35,20699.55,20691.9,20693.95,0.0
"=""26-03-24""",14:57:00,FINNIFTY,20696.2,20704.45,20694.3,20703.5,0.0
"=""26-03-24""",14:58:00,FINNIFTY,20703.65,20704.85,20695.25,20697.3,0.0
"=""26-03-24""",14:59:00,FINNIFTY,20698.05,20703.55,20695.85,20701.75,0.0
"=""26-03-24""",15:00:00,FINNIFTY,20700.4,20704.75,20695.65,20697.2,0.0
"=""26-03-24""",15:01:00,FINNIFTY,20697.4,20697.4,20689.85,20691.7,0.0
"=""26-03-24""",15:02:00,FINNIFTY,20691.65,20697.45,20686.9,20697.45,0.0
"=""26-03-24""",15:03:00,FINNIFTY,20697.7,20698.25,20687.5,20687.5,0.0
"=""26-03-24""",15:04:00,FINNIFTY,20690.8,20703.95,20688.3,20696.5,0.0
"=""26-03-24""",15:05:00,FINNIFTY,20698.15,20713.75,20696.95,20712.55,0.0
"=""26-03-24""",15:06:00,FINNIFTY,20713.05,20713.05,20698.9,20712.8,0.0
"=""26-03-24""",15:07:00,FINNIFTY,20712.25,20714.05,20706.2,20707.7,0.0
"=""26-03-24""",15:08:00,FINNIFTY,20707.1,20710.65,20702.1,20702.1,0.0
"=""26-03-24""",15:09:00,FINNIFTY,20701.35,20719.25,20701.35,20715.65,0.0
"=""26-03-24""",15:10:00,FINNIFTY,20716.95,20721.55,20711.75,20720.0,0.0
"=""26-03-24""",15:11:00,FINNIFTY,20720.8,20724.05,20714.45,20716.8,0.0
"=""26-03-24""",15:12:00,FINNIFTY,20714.3,20716.95,20710.1,20710.1,0.0
"=""26-03-24""",15:13:00,FINNIFTY,20709.9,20711.15,20704.45,20704.65,0.0
"=""26-03-24""",15:14:00,FINNIFTY,20704.5,20711.7,20704.45,20711.05,0.0
"=""26-03-24""",15:15:00,FINNIFTY,20710.8,20712.1,20705.15,20709.4,0.0
"=""26-03-24""",15:16:00,FINNIFTY,20709.8,20709.8,20702.5,20704.7,0.0
"=""26-03-24""",15:17:00,FINNIFTY,20706.2,20707.0,20702.7,20705.2,0.0
"=""26-03-24""",15:18:00,FINNIFTY,20705.75,20705.85,20700.15,20701.05,0.0
"=""26-03-24""",15:19:00,FINNIFTY,20701.9,20706.65,20701.7,20704.4,0.0
"=""26-03-24""",15:20:00,FINNIFTY,20704.25,20711.75,20704.25,20710.9,0.0
"=""26-03-24""",15:21:00,FINNIFTY,20711.65,20712.6,20701.35,20702.6,0.0
"=""26-03-24""",15:22:00,FINNIFTY,20702.65,20708.55,20701.9,20708.5,0.0
"=""26-03-24""",15:23:00,FINNIFTY,20708.7,20710.35,20708.1,20708.9,0.0
"=""26-03-24""",15:24:00,FINNIFTY,20709.45,20715.3,20708.95,20713.75,0.0
"=""26-03-24""",15:25:00,FINNIFTY,20714.25,20716.95,20712.35,20713.2,0.0
"=""26-03-24""",15:26:00,FINNIFTY,20713.95,20719.35,20708.1,20717.35,0.0
"=""26-03-24""",15:27:00,FINNIFTY,20717.75,20719.45,20702.1,20708.0,0.0
"=""26-03-24""",15:28:00,FINNIFTY,20709.85,20715.3,20697.35,20708.85,0.0
"=""26-03-24""",15:29:00,FINNIFTY,20708.7,20725.2,20694.5,20715.55,0.0
"=""26-03-24""",15:30:00,FINNIFTY,20717.65,20717.65,20717.65,20717.65,0.0
"=""27-03-24""",09:15:00,FINNIFTY,20737.25,20778.15,20737.25,20767.9,0.0
"=""27-03-24""",09:16:00,FINNIFTY,20768.9,20768.9,20745.05,20747.05,0.0
"=""27-03-24""",09:17:00,FINNIFTY,20745.8,20750.45,20743.4,20748.35,0.0
"=""27-03-24""",09:18:00,FINNIFTY,20749.45,20750.1,20741.75,20748.7,0.0
"=""27-03-24""",09:19:00,FINNIFTY,20749.55,20754.25,20745.7,20751.1,0.0
"=""27-03-24""",09:20:00,FINNIFTY,20751.1,20753.0,20743.95,20744.6,0.0
"=""27-03-24""",09:21:00,FINNIFTY,20743.65,20746.1,20740.0,20743.9,0.0
"=""27-03-24""",09:22:00,FINNIFTY,20743.0,20745.2,20738.45,20744.0,0.0
"=""27-03-24""",09:23:00,FINNIFTY,20743.9,20748.6,20739.75,20748.3,0.0
"=""27-03-24""",09:24:00,FINNIFTY,20747.9,20752.05,20744.85,20746.45,0.0
"=""27-03-24""",09:25:00,FINNIFTY,20746.8,20747.45,20742.55,20744.2,0.0
"=""27-03-24""",09:26:00,FINNIFTY,20744.75,20759.2,20744.25,20758.25,0.0
"=""27-03-24""",09:27:00,FINNIFTY,20755.05,20768.1,20755.05,20765.15,0.0
"=""27-03-24""",09:28:00,FINNIFTY,20764.3,20766.15,20759.5,20762.95,0.0
"=""27-03-24""",09:29:00,FINNIFTY,20764.85,20769.7,20761.9,20766.95,0.0
"=""27-03-24""",09:30:00,FINNIFTY,20768.1,20773.5,20767.15,20770.5,0.0
"=""27-03-24""",09:31:00,FINNIFTY,20771.4,20776.75,20765.2,20769.85,0.0
"=""27-03-24""",09:32:00,FINNIFTY,20768.1,20771.4,20765.75,20766.95,0.0
"=""27-03-24""",09:33:00,FINNIFTY,20767.95,20775.45,20767.1,20770.8,0.0
"=""27-03-24""",09:34:00,FINNIFTY,20771.9,20783.8,20771.85,20782.8,0.0
"=""27-03-24""",09:35:00,FINNIFTY,20783.2,20786.75,20776.2,20777.9,0.0
"=""27-03-24""",09:36:00,FINNIFTY,20777.75,20787.3,20777.55,20787.15,0.0
"=""27-03-24""",09:37:00,FINNIFTY,20787.1,20787.25,20783.7,20784.65,0.0
"=""27-03-24""",09:38:00,FINNIFTY,20785.85,20794.05,20784.7,20786.6,0.0
"=""27-03-24""",09:39:00,FINNIFTY,20786.05,20786.7,20779.05,20779.3,0.0
"=""27-03-24""",09:40:00,FINNIFTY,20779.25,20782.35,20775.65,20775.9,0.0
"=""27-03-24""",09:41:00,FINNIFTY,20775.15,20782.9,20775.0,20780.4,0.0
"=""27-03-24""",09:42:00,FINNIFTY,20781.1,20783.8,20778.8,20780.95,0.0
"=""27-03-24""",09:43:00,FINNIFTY,20780.9,20786.55,20773.25,20784.7,0.0
"=""27-03-24""",09:44:00,FINNIFTY,20785.1,20794.85,20782.25,20790.1,0.0
"=""27-03-24""",09:45:00,FINNIFTY,20789.85,20792.9,20786.4,20791.2,0.0
"=""27-03-24""",09:46:00,FINNIFTY,20791.4,20793.6,20785.4,20785.4,0.0
"=""27-03-24""",09:47:00,FINNIFTY,20787.7,20791.15,20785.15,20787.15,0.0
"=""27-03-24""",09:48:00,FINNIFTY,20787.1,20787.7,20783.4,20787.65,0.0
"=""27-03-24""",09:49:00,FINNIFTY,20786.8,20793.35,20786.55,20786.65,0.0
"=""27-03-24""",09:50:00,FINNIFTY,20787.15,20790.85,20785.45,20787.55,0.0
"=""27-03-24""",09:51:00,FINNIFTY,20789.65,20798.85,20787.3,20793.65,0.0
"=""27-03-24""",09:52:00,FINNIFTY,20793.35,20794.0,20782.15,20785.4,0.0
"=""27-03-24""",09:53:00,FINNIFTY,20786.2,20786.9,20780.3,20783.55,0.0
"=""27-03-24""",09:54:00,FINNIFTY,20782.25,20790.95,20780.2,20789.4,0.0
"=""27-03-24""",09:55:00,FINNIFTY,20789.25,20791.7,20784.5,20786.35,0.0
"=""27-03-24""",09:56:00,FINNIFTY,20787.55,20791.5,20786.7,20790.95,0.0
"=""27-03-24""",09:57:00,FINNIFTY,20792.2,20798.6,20788.2,20797.9,0.0
"=""27-03-24""",09:58:00,FINNIFTY,20797.35,20801.3,20793.7,20798.45,0.0
"=""27-03-24""",09:59:00,FINNIFTY,20797.65,20806.85,20797.65,20805.55,0.0
"=""27-03-24""",10:00:00,FINNIFTY,20804.75,20809.15,20803.8,20808.6,0.0
"=""27-03-24""",10:01:00,FINNIFTY,20808.6,20818.15,20805.05,20811.9,0.0
"=""27-03-24""",10:02:00,FINNIFTY,20811.95,20826.1,20811.8,20821.4,0.0
"=""27-03-24""",10:03:00,FINNIFTY,20821.8,20833.25,20821.8,20827.3,0.0
"=""27-03-24""",10:04:00,FINNIFTY,20826.65,20829.35,20820.65,20828.95,0.0
"=""27-03-24""",10:05:00,FINNIFTY,20828.65,20836.0,20825.2,20830.2,0.0
"=""27-03-24""",10:06:00,FINNIFTY,20831.05,20833.25,20823.85,20827.65,0.0
"=""27-03-24""",10:07:00,FINNIFTY,20826.05,20829.05,20821.9,20829.05,0.0
"=""27-03-24""",10:08:00,FINNIFTY,20829.1,20833.15,20826.95,20831.3,0.0
"=""27-03-24""",10:09:00,FINNIFTY,20831.25,20841.6,20828.2,20838.7,0.0
"=""27-03-24""",10:10:00,FINNIFTY,20838.45,20840.2,20832.15,20833.75,0.0
"=""27-03-24""",10:11:00,FINNIFTY,20834.0,20834.0,20826.8,20828.8,0.0
"=""27-03-24""",10:12:00,FINNIFTY,20827.0,20831.5,20824.45,20825.45,0.0
"=""27-03-24""",10:13:00,FINNIFTY,20825.35,20829.3,20822.1,20826.9,0.0
"=""27-03-24""",10:14:00,FINNIFTY,20826.6,20830.15,20823.4,20824.6,0.0
"=""27-03-24""",10:15:00,FINNIFTY,20825.65,20828.1,20821.5,20824.05,0.0
"=""27-03-24""",10:16:00,FINNIFTY,20825.7,20828.0,20821.6,20825.8,0.0
"=""27-03-24""",10:17:00,FINNIFTY,20825.45,20825.95,20816.35,20824.55,0.0
"=""27-03-24""",10:18:00,FINNIFTY,20824.0,20829.4,20824.0,20827.8,0.0
"=""27-03-24""",10:19:00,FINNIFTY,20829.15,20832.7,20826.6,20829.2,0.0
"=""27-03-24""",10:20:00,FINNIFTY,20831.5,20835.2,20828.2,20832.6,0.0
"=""27-03-24""",10:21:00,FINNIFTY,20834.25,20839.1,20832.55,20836.3,0.0
"=""27-03-24""",10:22:00,FINNIFTY,20836.85,20841.4,20834.2,20839.4,0.0
"=""27-03-24""",10:23:00,FINNIFTY,20839.0,20840.1,20834.9,20838.05,0.0
"=""27-03-24""",10:24:00,FINNIFTY,20840.0,20840.75,20830.5,20838.2,0.0
"=""27-03-24""",10:25:00,FINNIFTY,20838.65,20839.75,20833.3,20836.65,0.0
"=""27-03-24""",10:26:00,FINNIFTY,20836.8,20836.8,20821.4,20829.15,0.0
"=""27-03-24""",10:27:00,FINNIFTY,20828.4,20829.6,20823.95,20827.7,0.0
"=""27-03-24""",10:28:00,FINNIFTY,20826.05,20829.85,20825.4,20829.7,0.0
"=""27-03-24""",10:29:00,FINNIFTY,20830.15,20830.15,20817.35,20820.45,0.0
"=""27-03-24""",10:30:00,FINNIFTY,20821.05,20822.7,20809.4,20816.05,0.0
"=""27-03-24""",10:31:00,FINNIFTY,20814.45,20815.95,20805.85,20809.95,0.0
"=""27-03-24""",10:32:00,FINNIFTY,20810.5,20819.2,20806.9,20819.2,0.0
"=""27-03-24""",10:33:00,FINNIFTY,20820.3,20822.45,20814.9,20818.95,0.0
"=""27-03-24""",10:34:00,FINNIFTY,20819.55,20826.8,20818.5,20825.55,0.0
"=""27-03-24""",10:35:00,FINNIFTY,20825.5,20841.55,20824.65,20837.95,0.0
"=""27-03-24""",10:36:00,FINNIFTY,20836.7,20838.1,20829.2,20834.5,0.0
"=""27-03-24""",10:37:00,FINNIFTY,20832.55,20838.2,20830.9,20835.25,0.0
"=""27-03-24""",10:38:00,FINNIFTY,20834.0,20836.55,20818.9,20820.05,0.0
"=""27-03-24""",10:39:00,FINNIFTY,20821.7,20825.5,20819.1,20823.4,0.0
"=""27-03-24""",10:40:00,FINNIFTY,20822.8,20828.45,20818.2,20827.35,0.0
"=""27-03-24""",10:41:00,FINNIFTY,20825.6,20828.8,20823.15,20823.95,0.0
"=""27-03-24""",10:42:00,FINNIFTY,20827.75,20833.35,20822.95,20827.7,0.0
"=""27-03-24""",10:43:00,FINNIFTY,20829.0,20831.4,20821.95,20821.95,0.0
"=""27-03-24""",10:44:00,FINNIFTY,20825.45,20829.55,20821.2,20825.8,0.0
"=""27-03-24""",10:45:00,FINNIFTY,20826.0,20828.85,20820.95,20824.05,0.0
"=""27-03-24""",10:46:00,FINNIFTY,20823.25,20833.4,20820.7,20832.85,0.0
"=""27-03-24""",10:47:00,FINNIFTY,20832.15,20834.4,20823.4,20828.5,0.0
"=""27-03-24""",10:48:00,FINNIFTY,20824.8,20828.85,20821.4,20821.4,0.0
"=""27-03-24""",10:49:00,FINNIFTY,20820.4,20825.05,20809.6,20815.1,0.0
"=""27-03-24""",10:50:00,FINNIFTY,20812.75,20815.7,20789.05,20800.8,0.0
"=""27-03-24""",10:51:00,FINNIFTY,20800.2,20807.2,20790.2,20803.85,0.0
"=""27-03-24""",10:52:00,FINNIFTY,20803.5,20807.85,20792.05,20797.4,0.0
"=""27-03-24""",10:53:00,FINNIFTY,20799.5,20802.2,20794.35,20796.25,0.0
"=""27-03-24""",10:54:00,FINNIFTY,20796.15,20799.45,20792.0,20796.75,0.0
"=""27-03-24""",10:55:00,FINNIFTY,20797.6,20799.85,20791.5,20798.35,0.0
"=""27-03-24""",10:56:00,FINNIFTY,20797.4,20799.85,20793.8,20794.55,0.0
"=""27-03-24""",10:57:00,FINNIFTY,20795.05,20805.75,20791.6,20797.1,0.0
"=""27-03-24""",10:58:00,FINNIFTY,20796.3,20798.6,20791.8,20796.2,0.0
"=""27-03-24""",10:59:00,FINNIFTY,20794.05,20795.9,20789.6,20794.6,0.0
"=""27-03-24""",11:00:00,FINNIFTY,20794.25,20798.1,20790.75,20795.15,0.0
"=""27-03-24""",11:01:00,FINNIFTY,20795.05,20798.35,20791.05,20796.95,0.0
"=""27-03-24""",11:02:00,FINNIFTY,20795.4,20801.1,20794.05,20801.1,0.0
"=""27-03-24""",11:03:00,FINNIFTY,20799.1,20807.05,20797.75,20805.2,0.0
"=""27-03-24""",11:04:00,FINNIFTY,20805.5,20805.8,20797.1,20803.6,0.0
"=""27-03-24""",11:05:00,FINNIFTY,20804.05,20807.9,20798.65,20802.8,0.0
"=""27-03-24""",11:06:00,FINNIFTY,20800.35,20803.45,20796.8,20798.5,0.0
"=""27-03-24""",11:07:00,FINNIFTY,20800.8,20803.9,20793.7,20800.05,0.0
"=""27-03-24""",11:08:00,FINNIFTY,20801.6,20803.6,20791.85,20797.3,0.0
"=""27-03-24""",11:09:00,FINNIFTY,20799.15,20800.5,20793.6,20798.15,0.0
"=""27-03-24""",11:10:00,FINNIFTY,20796.05,20796.4,20778.4,20781.4,0.0
"=""27-03-24""",11:11:00,FINNIFTY,20781.2,20786.95,20773.7,20784.6,0.0
"=""27-03-24""",11:12:00,FINNIFTY,20783.1,20792.5,20783.1,20789.55,0.0
"=""27-03-24""",11:13:00,FINNIFTY,20790.4,20794.7,20788.95,20792.5,0.0
"=""27-03-24""",11:14:00,FINNIFTY,20792.6,20799.9,20791.8,20797.2,0.0
"=""27-03-24""",11:15:00,FINNIFTY,20796.95,20798.35,20791.25,20796.15,0.0
"=""27-03-24""",11:16:00,FINNIFTY,20797.55,20802.7,20796.55,20802.6,0.0
"=""27-03-24""",11:17:00,FINNIFTY,20802.95,20806.85,20801.3,20805.45,0.0
"=""27-03-24""",11:18:00,FINNIFTY,20804.35,20807.2,20802.25,20802.25,0.0
"=""27-03-24""",11:19:00,FINNIFTY,20803.0,20806.35,20797.6,20805.45,0.0
"=""27-03-24""",11:20:00,FINNIFTY,20804.55,20808.9,20801.15,20804.5,0.0
"=""27-03-24""",11:21:00,FINNIFTY,20802.65,20806.95,20801.9,20805.05,0.0
"=""27-03-24""",11:22:00,FINNIFTY,20803.55,20805.2,20800.95,20801.6,0.0
"=""27-03-24""",11:23:00,FINNIFTY,20801.8,20803.7,20798.1,20802.8,0.0
"=""27-03-24""",11:24:00,FINNIFTY,20803.1,20803.8,20795.45,20795.7,0.0
"=""27-03-24""",11:25:00,FINNIFTY,20795.85,20797.3,20788.3,20790.45,0.0
"=""27-03-24""",11:26:00,FINNIFTY,20791.3,20796.95,20791.3,20793.05,0.0
"=""27-03-24""",11:27:00,FINNIFTY,20793.1,20801.75,20793.1,20796.25,0.0
"=""27-03-24""",11:28:00,FINNIFTY,20799.1,20801.15,20796.9,20796.95,0.0
"=""27-03-24""",11:29:00,FINNIFTY,20796.55,20799.0,20795.45,20797.55,0.0
"=""27-03-24""",11:30:00,FINNIFTY,20796.85,20799.05,20791.9,20795.15,0.0
"=""27-03-24""",11:31:00,FINNIFTY,20794.45,20795.55,20791.85,20795.4,0.0
"=""27-03-24""",11:32:00,FINNIFTY,20793.4,20794.6,20788.0,20790.65,0.0
"=""27-03-24""",11:33:00,FINNIFTY,20791.2,20791.25,20786.15,20788.6,0.0
"=""27-03-24""",11:34:00,FINNIFTY,20788.25,20791.5,20782.3,20782.5,0.0
"=""27-03-24""",11:35:00,FINNIFTY,20782.55,20783.9,20779.0,20779.4,0.0
"=""27-03-24""",11:36:00,FINNIFTY,20779.0,20786.3,20778.15,20783.85,0.0
"=""27-03-24""",11:37:00,FINNIFTY,20781.0,20788.4,20778.0,20785.5,0.0
"=""27-03-24""",11:38:00,FINNIFTY,20785.35,20789.0,20784.7,20787.5,0.0
"=""27-03-24""",11:39:00,FINNIFTY,20786.95,20793.7,20786.9,20792.0,0.0
"=""27-03-24""",11:40:00,FINNIFTY,20792.05,20798.0,20790.75,20796.5,0.0
"=""27-03-24""",11:41:00,FINNIFTY,20797.7,20798.9,20790.65,20793.25,0.0
"=""27-03-24""",11:42:00,FINNIFTY,20793.85,20796.65,20792.8,20794.6,0.0
"=""27-03-24""",11:43:00,FINNIFTY,20795.35,20796.25,20792.55,20793.0,0.0
"=""27-03-24""",11:44:00,FINNIFTY,20793.95,20796.8,20791.9,20795.05,0.0
"=""27-03-24""",11:45:00,FINNIFTY,20794.95,20796.75,20792.25,20793.3,0.0
"=""27-03-24""",11:46:00,FINNIFTY,20796.35,20799.4,20793.0,20793.7,0.0
"=""27-03-24""",11:47:00,FINNIFTY,20792.75,20799.95,20792.1,20797.45,0.0
"=""27-03-24""",11:48:00,FINNIFTY,20797.1,20799.9,20795.85,20795.85,0.0
"=""27-03-24""",11:49:00,FINNIFTY,20796.25,20798.3,20793.75,20797.9,0.0
"=""27-03-24""",11:50:00,FINNIFTY,20798.55,20798.55,20793.25,20796.75,0.0
"=""27-03-24""",11:51:00,FINNIFTY,20800.05,20802.2,20794.3,20800.8,0.0
"=""27-03-24""",11:52:00,FINNIFTY,20798.85,20802.45,20797.35,20798.45,0.0
"=""27-03-24""",11:53:00,FINNIFTY,20798.45,20803.4,20796.85,20796.85,0.0
"=""27-03-24""",11:54:00,FINNIFTY,20799.05,20800.95,20794.55,20797.65,0.0
"=""27-03-24""",11:55:00,FINNIFTY,20796.9,20799.5,20791.95,20795.3,0.0
"=""27-03-24""",11:56:00,FINNIFTY,20794.95,20796.2,20788.55,20789.8,0.0
"=""27-03-24""",11:57:00,FINNIFTY,20790.2,20792.9,20787.1,20788.85,0.0
"=""27-03-24""",11:58:00,FINNIFTY,20787.9,20791.55,20784.35,20784.75,0.0
"=""27-03-24""",11:59:00,FINNIFTY,20785.3,20789.4,20781.3,20782.45,0.0
"=""27-03-24""",12:00:00,FINNIFTY,20781.4,20787.2,20781.3,20783.75,0.0
"=""27-03-24""",12:01:00,FINNIFTY,20785.3,20787.1,20782.15,20786.5,0.0
"=""27-03-24""",12:02:00,FINNIFTY,20787.55,20788.7,20780.6,20782.5,0.0
"=""27-03-24""",12:03:00,FINNIFTY,20782.05,20786.15,20781.5,20783.05,0.0
"=""27-03-24""",12:04:00,FINNIFTY,20783.0,20785.2,20774.7,20776.6,0.0
"=""27-03-24""",12:05:00,FINNIFTY,20777.1,20782.55,20776.9,20777.05,0.0
"=""27-03-24""",12:06:00,FINNIFTY,20777.2,20783.75,20777.2,20781.85,0.0
"=""27-03-24""",12:07:00,FINNIFTY,20781.05,20783.95,20780.15,20781.9,0.0
"=""27-03-24""",12:08:00,FINNIFTY,20781.9,20784.85,20781.7,20781.85,0.0
"=""27-03-24""",12:09:00,FINNIFTY,20781.3,20784.2,20778.5,20779.25,0.0
"=""27-03-24""",12:10:00,FINNIFTY,20779.15,20783.1,20777.55,20781.45,0.0
"=""27-03-24""",12:11:00,FINNIFTY,20780.9,20783.25,20773.4,20776.45,0.0
"=""27-03-24""",12:12:00,FINNIFTY,20776.4,20783.6,20776.4,20781.85,0.0
"=""27-03-24""",12:13:00,FINNIFTY,20782.15,20783.65,20778.3,20779.95,0.0
"=""27-03-24""",12:14:00,FINNIFTY,20779.25,20783.9,20779.25,20783.45,0.0
"=""27-03-24""",12:15:00,FINNIFTY,20782.65,20786.15,20778.9,20782.3,0.0
"=""27-03-24""",12:16:00,FINNIFTY,20781.1,20783.6,20780.3,20783.05,0.0
"=""27-03-24""",12:17:00,FINNIFTY,20783.35,20789.55,20781.8,20788.3,0.0
"=""27-03-24""",12:18:00,FINNIFTY,20787.75,20789.4,20784.4,20784.85,0.0
"=""27-03-24""",12:19:00,FINNIFTY,20785.45,20786.0,20782.5,20784.75,0.0
"=""27-03-24""",12:20:00,FINNIFTY,20784.75,20788.4,20782.15,20787.3,0.0
"=""27-03-24""",12:21:00,FINNIFTY,20786.4,20788.1,20779.3,20783.75,0.0
"=""27-03-24""",12:22:00,FINNIFTY,20782.45,20783.8,20779.85,20782.35,0.0
"=""27-03-24""",12:23:00,FINNIFTY,20781.25,20783.45,20777.1,20779.1,0.0
"=""27-03-24""",12:24:00,FINNIFTY,20778.8,20780.7,20776.05,20780.7,0.0
"=""27-03-24""",12:25:00,FINNIFTY,20779.55,20780.15,20773.7,20775.55,0.0
"=""27-03-24""",12:26:00,FINNIFTY,20773.45,20776.0,20768.7,20768.7,0.0
"=""27-03-24""",12:27:00,FINNIFTY,20770.8,20776.25,20769.75,20774.9,0.0
"=""27-03-24""",12:28:00,FINNIFTY,20774.3,20777.35,20773.05,20776.85,0.0
"=""27-03-24""",12:29:00,FINNIFTY,20776.6,20779.0,20770.75,20770.9,0.0
"=""27-03-24""",12:30:00,FINNIFTY,20770.65,20775.85,20769.95,20773.65,0.0
"=""27-03-24""",12:31:00,FINNIFTY,20772.35,20774.55,20766.05,20766.85,0.0
"=""27-03-24""",12:32:00,FINNIFTY,20766.5,20772.4,20765.3,20766.15,0.0
"=""27-03-24""",12:33:00,FINNIFTY,20766.4,20769.75,20765.9,20769.65,0.0
"=""27-03-24""",12:34:00,FINNIFTY,20769.3,20772.8,20766.5,20772.25,0.0
"=""27-03-24""",12:35:00,FINNIFTY,20771.1,20777.25,20771.1,20777.25,0.0
"=""27-03-24""",12:36:00,FINNIFTY,20775.65,20780.6,20775.65,20779.6,0.0
"=""27-03-24""",12:37:00,FINNIFTY,20779.45,20781.45,20776.4,20780.3,0.0
"=""27-03-24""",12:38:00,FINNIFTY,20780.3,20781.3,20775.85,20778.8,0.0
"=""27-03-24""",12:39:00,FINNIFTY,20778.5,20780.55,20775.85,20777.45,0.0
"=""27-03-24""",12:40:00,FINNIFTY,20777.7,20781.4,20776.9,20781.4,0.0
"=""27-03-24""",12:41:00,FINNIFTY,20780.75,20781.35,20777.3,20778.8,0.0
"=""27-03-24""",12:42:00,FINNIFTY,20778.7,20781.55,20775.8,20781.05,0.0
"=""27-03-24""",12:43:00,FINNIFTY,20780.7,20781.9,20777.25,20780.15,0.0
"=""27-03-24""",12:44:00,FINNIFTY,20780.2,20782.4,20772.45,20774.65,0.0
"=""27-03-24""",12:45:00,FINNIFTY,20771.05,20777.7,20770.8,20773.95,0.0
"=""27-03-24""",12:46:00,FINNIFTY,20774.8,20781.35,20773.55,20775.05,0.0
"=""27-03-24""",12:47:00,FINNIFTY,20774.95,20777.4,20770.4,20773.65,0.0
